"","id","age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income"
"3332",3332,49,"Self-emp-inc",86701,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","Asian-Pac-Islander","Male",0,0,56,"United-States",">50K"
"3333",3333,64,"Private",251292,"5th-6th",3,"Separated","Other-service","Other-relative","White","Female",0,0,20,"Cuba","<=50K"
"3334",3334,41,"NULL",149385,"HS-grad",9,"Never-married","NULL","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
"3335",3335,54,"Private",292673,"1st-4th",2,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,35,"Mexico","<=50K"
"3336",3336,24,"NULL",41356,"Some-college",10,"Never-married","NULL","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"3337",3337,18,"Private",80163,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
"3338",3338,51,"Private",340588,"1st-4th",2,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,54,"Mexico","<=50K"
"3339",3339,51,"Private",74784,"Bachelors",13,"Divorced","Sales","Not-in-family","White","Female",0,0,60,"United-States","<=50K"
"3340",3340,33,"Private",157747,"9th",5,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,70,"United-States","<=50K"
"3341",3341,37,"Private",136028,"Assoc-voc",11,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
"3342",3342,54,"Self-emp-not-inc",46704,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,60,"United-States",">50K"
"3343",3343,22,"Private",139190,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,50,"United-States","<=50K"
"3344",3344,32,"Private",272376,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"3345",3345,38,"Private",69306,"Some-college",10,"Divorced","Craft-repair","Unmarried","White","Female",0,0,40,"United-States","<=50K"
"3346",3346,20,"Private",36235,"Assoc-acdm",12,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"3347",3347,24,"Private",88095,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,24,"Mexico","<=50K"
"3348",3348,51,"Private",154949,"HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","Black","Female",0,0,40,"United-States","<=50K"
"3349",3349,61,"Private",176839,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
"3350",3350,24,"Private",174461,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,45,"United-States","<=50K"
"3351",3351,25,"Private",117827,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
"3352",3352,49,"Self-emp-inc",201080,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,55,"United-States","<=50K"
"3353",3353,21,"Private",201179,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
"3354",3354,57,"Self-emp-inc",61885,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,60,"United-States",">50K"
"3355",3355,18,"Private",77845,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,1602,15,"United-States","<=50K"
"3356",3356,31,"Federal-gov",381645,"Bachelors",13,"Separated","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"3357",3357,22,"Private",141028,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Male",0,0,30,"United-States","<=50K"
"3358",3358,20,"Private",161922,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,43,"United-States","<=50K"
"3359",3359,20,"Private",33087,"Assoc-voc",11,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"United-States","<=50K"
"3360",3360,46,"Private",309895,"Some-college",10,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
"3361",3361,48,"Self-emp-not-inc",200471,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
"3362",3362,28,"Private",55360,"Some-college",10,"Never-married","Craft-repair","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
"3363",3363,26,"Local-gov",73392,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","Amer-Indian-Eskimo","Male",0,0,30,"United-States","<=50K"
"3364",3364,55,"NULL",141807,"HS-grad",9,"Never-married","NULL","Not-in-family","White","Male",13550,0,40,"United-States",">50K"
"3365",3365,20,"Private",122971,"Some-college",10,"Never-married","Sales","Own-child","White","Male",0,0,35,"United-States","<=50K"
"3366",3366,47,"Private",456661,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"Mexico","<=50K"
"3367",3367,63,"Self-emp-not-inc",179981,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K"
"3368",3368,43,"Local-gov",323627,"Some-college",10,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,12,"United-States","<=50K"
"3369",3369,31,"Private",62932,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K"
"3370",3370,50,"Local-gov",24139,"Masters",14,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,65,"United-States","<=50K"
"3371",3371,43,"Private",122473,"9th",5,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,625,40,"United-States","<=50K"
"3372",3372,40,"Private",110028,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
"3373",3373,23,"Private",240049,"Preschool",1,"Never-married","Other-service","Not-in-family","Asian-Pac-Islander","Female",0,0,40,"Laos","<=50K"
"3374",3374,42,"Private",196797,"HS-grad",9,"Never-married","Transport-moving","Unmarried","Black","Female",0,0,38,"United-States","<=50K"
"3375",3375,32,"Private",236543,"12th",8,"Divorced","Protective-serv","Own-child","White","Male",0,0,54,"Mexico","<=50K"
"3376",3376,27,"Local-gov",216013,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K"
"3377",3377,50,"Private",95435,"7th-8th",4,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,1579,65,"Canada","<=50K"
"3378",3378,51,"Private",122288,"Some-college",10,"Widowed","Machine-op-inspct","Unmarried","White","Female",0,0,36,"United-States","<=50K"
"3379",3379,20,"Private",260199,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,10,"United-States","<=50K"
"3380",3380,44,"Private",175935,"Doctorate",16,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,55,"United-States",">50K"
"3381",3381,43,"Private",299197,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
"3382",3382,35,"Private",411395,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,36,"United-States","<=50K"
"3383",3383,28,"Private",190367,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States","<=50K"
"3384",3384,36,"Private",146311,"9th",5,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
"3385",3385,51,"Private",249706,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
"3386",3386,25,"NULL",394820,"Some-college",10,"Separated","NULL","Unmarried","White","Female",0,0,20,"United-States","<=50K"
"3387",3387,18,"Private",312353,"12th",8,"Never-married","Other-service","Own-child","Black","Male",0,0,20,"United-States","<=50K"
"3388",3388,34,"Private",34080,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"England","<=50K"
"3389",3389,69,"Private",370888,"Assoc-acdm",12,"Divorced","Adm-clerical","Not-in-family","White","Female",2964,0,6,"Germany","<=50K"
"3390",3390,26,"Private",206307,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
"3391",3391,23,"Private",233923,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,20,"United-States","<=50K"
"3392",3392,55,"Private",24694,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"3393",3393,63,"NULL",231777,"Masters",14,"Married-civ-spouse","NULL","Husband","White","Male",0,0,30,"United-States","<=50K"
"3394",3394,31,"NULL",672412,"11th",7,"Separated","NULL","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
"3395",3395,61,"Self-emp-inc",253101,"Some-college",10,"Widowed","Sales","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
"3396",3396,73,"Self-emp-not-inc",29306,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"United-States","<=50K"
"3397",3397,49,"Private",402462,"Bachelors",13,"Married-spouse-absent","Transport-moving","Unmarried","White","Male",0,0,30,"Columbia","<=50K"
"3398",3398,49,"Private",133917,"Assoc-voc",11,"Never-married","Sales","Other-relative","Black","Male",0,0,40,"NULL","<=50K"
"3399",3399,34,"Local-gov",124827,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
"3400",3400,33,"Private",37232,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,80,"United-States","<=50K"
"3401",3401,22,"State-gov",22966,"Some-college",10,"Married-spouse-absent","Tech-support","Unmarried","White","Male",0,0,20,"United-States","<=50K"
"3402",3402,43,"State-gov",117471,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
"3403",3403,20,"NULL",388811,"Some-college",10,"Never-married","NULL","Own-child","White","Female",0,0,40,"United-States","<=50K"
"3404",3404,55,"Private",116878,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,30,"United-States",">50K"
"3405",3405,32,"Private",136935,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,13,"United-States","<=50K"
"3406",3406,40,"Private",320451,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,1977,45,"Hong",">50K"
"3407",3407,45,"Self-emp-inc",204196,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Male",0,0,50,"United-States",">50K"
"3408",3408,47,"Private",47247,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K"
"3409",3409,30,"Private",447739,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
"3410",3410,32,"Private",198068,"11th",7,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
"3411",3411,38,"Private",296999,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,70,"United-States","<=50K"
"3412",3412,25,"Local-gov",334267,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
"3413",3413,22,"Private",175883,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"United-States","<=50K"
"3414",3414,52,"Private",196894,"11th",7,"Separated","Handlers-cleaners","Unmarried","White","Male",0,0,40,"United-States","<=50K"
"3415",3415,51,"Private",45599,"HS-grad",9,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"3416",3416,45,"Local-gov",209482,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,45,"United-States",">50K"
"3417",3417,39,"Private",207568,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,48,"United-States",">50K"
"3418",3418,31,"Private",49923,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
"3419",3419,26,"State-gov",130557,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
"3420",3420,43,"Self-emp-not-inc",225165,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,55,"United-States","<=50K"
"3421",3421,55,"Private",286230,"11th",7,"Divorced","Sales","Own-child","White","Female",0,0,20,"United-States","<=50K"
"3422",3422,62,"Private",319582,"HS-grad",9,"Widowed","Sales","Not-in-family","White","Female",0,0,32,"United-States","<=50K"
"3423",3423,18,"Self-emp-not-inc",42857,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,35,"United-States","<=50K"
"3424",3424,45,"Private",54260,"Some-college",10,"Divorced","Craft-repair","Unmarried","White","Male",0,0,99,"United-States","<=50K"
"3425",3425,37,"Private",164526,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K"
"3426",3426,39,"Private",401832,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,48,"United-States","<=50K"
"3427",3427,22,"Private",130356,"Some-college",10,"Never-married","Machine-op-inspct","Own-child","White","Male",0,0,48,"United-States","<=50K"
"3428",3428,28,"Private",136077,"10th",6,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"3429",3429,74,"Self-emp-inc",231002,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,30,"United-States",">50K"
"3430",3430,43,"Local-gov",144778,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"NULL","<=50K"
"3431",3431,20,"Private",117222,"HS-grad",9,"Never-married","Other-service","Own-child","White","Male",0,0,50,"United-States","<=50K"
"3432",3432,46,"Private",130364,"HS-grad",9,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
"3433",3433,42,"State-gov",155657,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","Black","Female",0,0,25,"United-States","<=50K"
"3434",3434,47,"Self-emp-inc",201699,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
"3435",3435,29,"State-gov",293287,"Some-college",10,"Never-married","Other-service","Unmarried","White","Female",0,0,40,"United-States","<=50K"
"3436",3436,39,"Private",127772,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K"
"3437",3437,39,"Private",206951,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K"
"3438",3438,34,"Private",135785,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,36,"United-States","<=50K"
"3439",3439,28,"Private",253814,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,0,35,"United-States","<=50K"
"3440",3440,30,"Private",287986,"Some-college",10,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
"3441",3441,66,"Local-gov",189834,"7th-8th",4,"Widowed","Other-service","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
"3442",3442,34,"Federal-gov",172716,"12th",8,"Married-civ-spouse","Armed-Forces","Husband","White","Male",0,0,40,"United-States","<=50K"
"3443",3443,19,"Private",188669,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,25,"United-States","<=50K"
"3444",3444,26,"Private",227332,"Bachelors",13,"Never-married","Transport-moving","Unmarried","Asian-Pac-Islander","Male",0,0,40,"NULL","<=50K"
"3445",3445,46,"Private",332355,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
"3446",3446,53,"Self-emp-not-inc",162576,"7th-8th",4,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,99,"United-States","<=50K"
"3447",3447,33,"Self-emp-not-inc",192256,"Bachelors",13,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
"3448",3448,35,"Self-emp-not-inc",168475,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States",">50K"
"3449",3449,46,"Private",123053,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,50,"Japan",">50K"
"3450",3450,24,"Private",179627,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
"3451",3451,35,"Private",175614,"Assoc-voc",11,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,40,"United-States",">50K"
"3452",3452,23,"Private",181820,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,20,"United-States","<=50K"
"3453",3453,50,"Local-gov",125417,"Prof-school",15,"Never-married","Exec-managerial","Not-in-family","Black","Female",0,0,52,"United-States",">50K"
"3454",3454,25,"Private",38090,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,44,"United-States","<=50K"
